id_plano_busca;id_indicador;nome_indicador;papel_indicador;lacuna_informacional;pergunta_principal;perguntas_secundarias;fonte_prioritaria;fontes_alternativas;metodo_coleta;tipo_coleta;endpoint_ou_url_base;parametros_busca_sugeridos;campos_a_extrair;unidade_esperada;normalizacao_requerida;regra_conferencia;criterio_aceitacao;status_inicial;prioridade_busca;arquivo_destino_dados;arquivo_destino_evidencias;observacoes
QRY_MERC_RES_02;MERC_RES_02;Canais de mercado diversificados;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Canais de mercado diversificados' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_MANUFATURA;"SRC_IFC_AIMM_MEDICAO_IMPACTO; SRC_COMEX_STAT; SRC_CAMPO_MERCADO; SRC_EVIDENCE_REGISTRY";pesquisa de mercado, contratos, análise de fornecedores, inovação, canais e diversificação;mercado_documental;contratos, notas fiscais, entrevistas, Comex Stat, documentos de inovação e P&D;"produto; fornecedor; comprador; canal; receita; tecnologia; protocolo; mercado";"fornecedor; comprador; canal; receita; produto; tecnologia; custo; contrato; evidência";número;absoluto;"evitar dupla contagem; diferenciar efeito direto de efeito sistêmico; registrar evidência de replicação";evidência comercial ou técnica com relação clara ao mercado;planejado;alta;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MERC_RES_03;MERC_RES_03;Territórios produtivos ativos;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Territórios produtivos ativos' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_MANUFATURA;"SRC_IFC_AIMM_MEDICAO_IMPACTO; SRC_COMEX_STAT; SRC_CAMPO_MERCADO; SRC_EVIDENCE_REGISTRY";pesquisa de mercado, contratos, análise de fornecedores, inovação, canais e diversificação;mercado_documental;contratos, notas fiscais, entrevistas, Comex Stat, documentos de inovação e P&D;"produto; fornecedor; comprador; canal; receita; tecnologia; protocolo; mercado";"fornecedor; comprador; canal; receita; produto; tecnologia; custo; contrato; evidência";número;absoluto;"evitar dupla contagem; diferenciar efeito direto de efeito sistêmico; registrar evidência de replicação";evidência comercial ou técnica com relação clara ao mercado;planejado;alta;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MERC_RES_04;MERC_RES_04;Redundância de laboratórios ou serviços críticos;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Redundância de laboratórios ou serviços críticos' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_MANUFATURA;"SRC_IFC_AIMM_MEDICAO_IMPACTO; SRC_COMEX_STAT; SRC_CAMPO_MERCADO; SRC_EVIDENCE_REGISTRY";pesquisa de mercado, contratos, análise de fornecedores, inovação, canais e diversificação;mercado_documental;contratos, notas fiscais, entrevistas, Comex Stat, documentos de inovação e P&D;"produto; fornecedor; comprador; canal; receita; tecnologia; protocolo; mercado";"fornecedor; comprador; canal; receita; produto; tecnologia; custo; contrato; evidência";número;absoluto;"evitar dupla contagem; diferenciar efeito direto de efeito sistêmico; registrar evidência de replicação";evidência comercial ou técnica com relação clara ao mercado;planejado;alta;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MERC_SUST_01;MERC_SUST_01;Lotes com rastreabilidade completa;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Lotes com rastreabilidade completa' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_CLIMA;"SRC_GIS_CAMPO; SRC_CGEN_JURIDICO; SRC_WHO_GACP; SRC_BANCO_MUNDIAL_API; SRC_EVIDENCE_REGISTRY";análise documental ambiental, GIS, checklist de manejo, CGEN/SisGen e indicadores climáticos;gis_documental;camadas GIS, documentos de manejo, registros CGEN/SisGen, indicadores climáticos;"território; espécie; área; tipo de manejo; risco climático; regularidade; produto";"área; coordenada ou município; espécie; status de manejo; emissão; resíduo; regularidade; fonte";%;"por lote; por hectare; por lote; por produto; por território";"separar cumprimento legal de resultado ambiental adicional; registrar evidência territorial e espécie";evidência territorial, ambiental ou regulatória vinculada à espécie/produto;planejado;alta;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MERC_SUST_02;MERC_SUST_02;Produtos com critérios de biodiversidade incorporados;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Produtos com critérios de biodiversidade incorporados' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_CLIMA;"SRC_GIS_CAMPO; SRC_CGEN_JURIDICO; SRC_WHO_GACP; SRC_BANCO_MUNDIAL_API; SRC_EVIDENCE_REGISTRY";análise documental ambiental, GIS, checklist de manejo, CGEN/SisGen e indicadores climáticos;gis_documental;camadas GIS, documentos de manejo, registros CGEN/SisGen, indicadores climáticos;"território; espécie; área; tipo de manejo; risco climático; regularidade; produto";"área; coordenada ou município; espécie; status de manejo; emissão; resíduo; regularidade; fonte";número;"por produto; por hectare; por lote; por produto; por território";"separar cumprimento legal de resultado ambiental adicional; registrar evidência territorial e espécie";evidência territorial, ambiental ou regulatória vinculada à espécie/produto;planejado;alta;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MERC_SUST_03;MERC_SUST_03;Redução de perdas e resíduos;Mercado;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Redução de perdas e resíduos' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_CLIMA;"SRC_GIS_CAMPO; SRC_CGEN_JURIDICO; SRC_WHO_GACP; SRC_BANCO_MUNDIAL_API; SRC_EVIDENCE_REGISTRY";análise documental ambiental, GIS, checklist de manejo, CGEN/SisGen e indicadores climáticos;gis_documental;camadas GIS, documentos de manejo, registros CGEN/SisGen, indicadores climáticos;"território; espécie; área; tipo de manejo; risco climático; regularidade; produto";"área; coordenada ou município; espécie; status de manejo; emissão; resíduo; regularidade; fonte";%;"por produto; por hectare; por lote; por produto; por território";"separar cumprimento legal de resultado ambiental adicional; registrar evidência territorial e espécie";evidência territorial, ambiental ou regulatória vinculada à espécie/produto;planejado;média;resultados_mercado.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_EXEC_01;RISK_EXEC_01;Risco de execução físico-financeira;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de execução físico-financeira' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_ORCAMENTO_GESTAO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_GESTAO_PROJETO";matriz de riscos, evidência documental, validação técnica e classificação por escore;avaliacao_risco;matriz de risco interna, documentos regulatórios, orçamento, cronograma e evidências coletadas;"indicador; componente; produto; espécie; território; probabilidade; impacto; mitigação";"risco; probabilidade; impacto; mitigação; responsável; evidência; status";escore 1-5;por componente;"classificar probabilidade e impacto; justificar risco alto; vincular mitigação e evidência";risco classificado com evidência e plano mínimo de mitigação;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_OSC_01;RISK_OSC_01;Risco de OSC ou cooperativa executora;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de OSC ou cooperativa executora' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MAPA_OSC;"SRC_MAPA_OSC; SRC_CAMPO; SRC_EVIDENCE_REGISTRY";triagem organizacional, cadastro de beneficiários e validação documental;download_campo;Mapa das OSCs, cadastro do projeto e documentos de campo;"município; CNPJ; natureza jurídica; área de atuação; agricultores; organização";"organização; CNPJ; município; beneficiários; status; documento; data; fonte";escore 1-5;por organização;"validar CNPJ quando houver; evitar duplicidade de beneficiário; manter evidência de adesão";cadastro ou organização com vínculo territorial e status de conferência;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_REG_01;RISK_REG_01;Risco regulatório-sanitário;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco regulatório-sanitário' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MS_FARMACIA_VIVA;"SRC_MS_FITOTERAPICOS_SUS; SRC_ANVISA_MS; SRC_CAMPO; SRC_EVIDENCE_REGISTRY";leitura normativa, levantamento municipal, documentação de Farmácia Viva e dados assistenciais;documental_sus;páginas do Ministério da Saúde, documentos municipais, ANVISA e registros assistenciais;"município; Farmácia Viva; produto; forma farmacêutica; rota regulatória; usuário; profissional";"município; produto; unidade SUS; profissional; usuário; estudo; registro; status regulatório";escore 1-5;por produto;"separar Farmácia Viva local de incorporação nacional; registrar rota regulatória por produto";documento oficial, registro local ou evidência assistencial com escopo definido;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_AGRO_01;RISK_AGRO_01;Risco de espécie, produtividade e variabilidade fitoquímica;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de espécie, produtividade e variabilidade fitoquímica' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_LITERATURA_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_GESTAO_PROJETO";matriz de riscos, evidência documental, validação técnica e classificação por escore;avaliacao_risco;matriz de risco interna, documentos regulatórios, orçamento, cronograma e evidências coletadas;"indicador; componente; produto; espécie; território; probabilidade; impacto; mitigação";"risco; probabilidade; impacto; mitigação; responsável; evidência; status";escore 1-5;por espécie;"classificar probabilidade e impacto; justificar risco alto; vincular mitigação e evidência";risco classificado com evidência e plano mínimo de mitigação;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_QUAL_01;RISK_QUAL_01;Risco de qualidade analítica e contaminação;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de qualidade analítica e contaminação' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_LABS_WHO_GACP;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_GESTAO_PROJETO";matriz de riscos, evidência documental, validação técnica e classificação por escore;avaliacao_risco;matriz de risco interna, documentos regulatórios, orçamento, cronograma e evidências coletadas;"indicador; componente; produto; espécie; território; probabilidade; impacto; mitigação";"risco; probabilidade; impacto; mitigação; responsável; evidência; status";escore 1-5;por lote;"classificar probabilidade e impacto; justificar risco alto; vincular mitigação e evidência";risco classificado com evidência e plano mínimo de mitigação;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_MERC_01;RISK_MERC_01;Risco de mercado e comprador único;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de mercado e comprador único' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MERCADO_CAMPO;"SRC_COMEX_STAT; SRC_MS_FITOTERAPICOS_SUS; SRC_MS_FARMACIA_VIVA; SRC_EVIDENCE_REGISTRY";consulta a comércio exterior, demanda SUS/Farmácia Viva, pesquisa de mercado e contratos;api_mercado;"Comex Stat API; documentos de compras públicas; pesquisa de demanda B2B/B2C";"NCM/SH; produto; país; ano; importação/exportação; valor FOB; peso líquido; comprador; canal";"produto; NCM/SH; valor; quantidade; peso; preço médio; ano; país; canal; comprador";escore 1-5;"por produto; R$/kg; US$/kg; por produto; por canal";"conferir NCM/SH; calcular preço médio; separar produto equivalente de produto exato; registrar limitação de classificação";"série ou valor com NCM/SH, ano, unidade e fonte; se proxy, marcar como proxy";planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_CLIM_01;RISK_CLIM_01;Risco climático e logístico amazônico;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco climático e logístico amazônico' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_IFC_CLIMA;"SRC_GIS_CAMPO; SRC_CGEN_JURIDICO; SRC_WHO_GACP; SRC_BANCO_MUNDIAL_API; SRC_EVIDENCE_REGISTRY";análise documental ambiental, GIS, checklist de manejo, CGEN/SisGen e indicadores climáticos;gis_documental;camadas GIS, documentos de manejo, registros CGEN/SisGen, indicadores climáticos;"território; espécie; área; tipo de manejo; risco climático; regularidade; produto";"área; coordenada ou município; espécie; status de manejo; emissão; resíduo; regularidade; fonte";escore 1-5;"por território; por hectare; por lote; por produto; por território";"separar cumprimento legal de resultado ambiental adicional; registrar evidência territorial e espécie";evidência territorial, ambiental ou regulatória vinculada à espécie/produto;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_RISK_DATA_01;RISK_DATA_01;Risco de dados e evidência insuficiente;Risco;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Risco de dados e evidência insuficiente' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_EVIDENCE_REGISTRY;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_GESTAO_PROJETO";matriz de riscos, evidência documental, validação técnica e classificação por escore;avaliacao_risco;matriz de risco interna, documentos regulatórios, orçamento, cronograma e evidências coletadas;"indicador; componente; produto; espécie; território; probabilidade; impacto; mitigação";"risco; probabilidade; impacto; mitigação; responsável; evidência; status";escore 1-5;por indicador;"classificar probabilidade e impacto; justificar risco alto; vincular mitigação e evidência";risco classificado com evidência e plano mínimo de mitigação;planejado;alta;matriz_riscos.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_01;MON_01;Agricultores ativos apoiados;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Agricultores ativos apoiados' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;absoluto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_02;MON_02;Cooperativas ou OSCs qualificadas;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Cooperativas ou OSCs qualificadas' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MAPA_OSC;"SRC_MAPA_OSC; SRC_CAMPO; SRC_EVIDENCE_REGISTRY";triagem organizacional, cadastro de beneficiários e validação documental;download_campo;Mapa das OSCs, cadastro do projeto e documentos de campo;"município; CNPJ; natureza jurídica; área de atuação; agricultores; organização";"organização; CNPJ; município; beneficiários; status; documento; data; fonte";número;absoluto;"validar CNPJ quando houver; evitar duplicidade de beneficiário; manter evidência de adesão";cadastro ou organização com vínculo territorial e status de conferência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_03;MON_03;Volume produzido por espécie;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Volume produzido por espécie' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";kg/ano;por espécie;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_04;MON_04;Volume comprado por cooperativa, indústria ou Farmácia Viva;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Volume comprado por cooperativa, indústria ou Farmácia Viva' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_NOTAS_CONTRATOS;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";kg/ano ou R$/ano;por comprador;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_05;MON_05;Lotes com laudo aprovado;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Lotes com laudo aprovado' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_LABS;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";%;por lote;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_06;MON_06;Farmácias Vivas funcionais;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Farmácias Vivas funcionais' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MS_FARMACIA_VIVA_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;absoluto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_07;MON_07;Produtos disponibilizados no SUS ou em Farmácia Viva;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Produtos disponibilizados no SUS ou em Farmácia Viva' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_MS_ANVISA_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;por produto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_08;MON_08;Renda incremental verificada;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Renda incremental verificada' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";R$/família/ano;por família;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_09;MON_09;Compradores ativos;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Compradores ativos' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_CONTRATOS_NOTAS;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;absoluto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_10;MON_10;Replicação de práticas por outros agentes;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Replicação de práticas por outros agentes' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_SURVEY_MERCADO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;absoluto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;média;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
QRY_MON_11;MON_11;Evidência de mundo real coletada;Monitoramento;informação ainda não coletada ou não auditada;Qual é o valor, a linha de base ou a evidência disponível para o indicador 'Evidência de mundo real coletada' no Fito+ Amazônia?;Há dados para Manaus/AM, Benjamin Constant/AM, Belém/PA e Santarém/PA? Qual o período de referência? Há fonte pública, documento do projeto ou necessidade de coleta de campo?;SRC_SUS_CAMPO;"SRC_EVIDENCE_REGISTRY; SRC_CAMPO; SRC_NOTAS_CONTRATOS; SRC_LABS";coleta periódica de monitoramento, conferência documental e atualização de metas;monitoramento;relatórios, laudos, cadastros, notas, contratos, bases SUS e registros do projeto;"ano; semestre; safra; lote; município; produto; meta; realizado";"baseline; meta; realizado; desvio; evidência; período; responsável; status";número;absoluto;"comparar realizado com meta; exigir evidência; marcar desvio e necessidade de reclassificação";registro com meta, realizado, período e evidência;planejado;alta;plano_monitoramento.csv;data/evidence/evidence_registry.csv;"Plano inicial v0.1; ajustar após coleta real e definição de espécies/produtos."
